Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
34971.000,673.194,235.002,189.689,1.239,0.590,35269.000,211.013,0.782,0.992,0.970,0.898,0.007,0.003,0.806,0.999,SEKER
34980.000,675.203,233.009,191.343,1.218,0.571,35276.000,211.040,0.785,0.992,0.964,0.906,0.007,0.003,0.820,0.999,SEKER
34995.000,679.687,236.991,188.132,1.260,0.608,35298.000,211.085,0.758,0.991,0.952,0.891,0.007,0.003,0.793,0.999,SEKER
35022.000,670.696,231.836,192.604,1.204,0.557,35293.000,211.167,0.792,0.992,0.978,0.911,0.007,0.003,0.830,0.999,SEKER
35031.000,675.649,232.068,192.537,1.205,0.558,35369.000,211.194,0.799,0.990,0.964,0.910,0.007,0.003,0.828,0.998,SEKER
35042.000,676.650,225.615,197.896,1.140,0.480,35380.000,211.227,0.800,0.990,0.962,0.936,0.006,0.003,0.877,0.999,SEKER
35049.000,679.396,228.963,195.075,1.174,0.524,35349.000,211.248,0.777,0.992,0.954,0.923,0.007,0.003,0.851,0.999,SEKER
35059.000,671.731,230.032,194.322,1.184,0.535,35314.000,211.278,0.778,0.993,0.976,0.918,0.007,0.003,0.844,0.999,SEKER
35062.000,701.948,223.264,200.252,1.115,0.442,35579.000,211.287,0.779,0.985,0.894,0.946,0.006,0.003,0.896,0.999,SEKER
35066.000,674.509,229.039,195.118,1.174,0.524,35356.000,211.299,0.789,0.992,0.969,0.923,0.007,0.003,0.851,0.999,SEKER
35069.000,692.225,234.237,191.214,1.225,0.578,35563.000,211.308,0.753,0.986,0.920,0.902,0.007,0.003,0.814,0.997,SEKER
35081.000,677.561,234.795,190.579,1.232,0.584,35395.000,211.345,0.768,0.991,0.960,0.900,0.007,0.003,0.810,0.998,SEKER
35083.000,687.873,229.650,194.934,1.178,0.529,35513.000,211.351,0.768,0.988,0.932,0.920,0.007,0.003,0.847,0.998,SEKER
35083.000,685.515,227.985,196.194,1.162,0.509,35477.000,211.351,0.783,0.989,0.938,0.927,0.007,0.003,0.859,0.999,SEKER
35085.000,693.747,245.935,181.856,1.352,0.673,35658.000,211.357,0.735,0.984,0.916,0.859,0.007,0.002,0.739,0.999,SEKER
35087.000,678.150,237.294,188.492,1.259,0.607,35477.000,211.363,0.769,0.989,0.959,0.891,0.007,0.003,0.793,0.999,SEKER
35091.000,688.220,225.852,197.989,1.141,0.481,35466.000,211.375,0.780,0.989,0.931,0.936,0.006,0.003,0.876,0.999,SEKER
35091.000,685.847,232.504,192.627,1.207,0.560,35452.000,211.375,0.762,0.990,0.937,0.909,0.007,0.003,0.827,0.998,SEKER
35105.000,687.922,232.376,192.495,1.207,0.560,35508.000,211.417,0.783,0.989,0.932,0.910,0.007,0.003,0.828,0.999,SEKER
35106.000,688.658,231.113,193.551,1.194,0.546,35503.000,211.420,0.787,0.989,0.930,0.915,0.007,0.003,0.837,0.999,SEKER
35106.000,680.346,234.364,191.011,1.227,0.579,35445.000,211.420,0.810,0.990,0.953,0.902,0.007,0.003,0.814,0.998,SEKER
35122.000,679.818,231.796,193.143,1.200,0.553,35481.000,211.468,0.784,0.990,0.955,0.912,0.007,0.003,0.832,0.999,SEKER
35123.000,685.227,233.225,192.004,1.215,0.568,35457.000,211.471,0.792,0.991,0.940,0.907,0.007,0.003,0.822,0.999,SEKER
35128.000,669.663,228.402,195.967,1.166,0.514,35376.000,211.486,0.786,0.993,0.984,0.926,0.007,0.003,0.857,0.999,SEKER
35130.000,678.016,239.183,187.160,1.278,0.623,35473.000,211.492,0.780,0.990,0.960,0.884,0.007,0.003,0.782,0.999,SEKER
35131.000,684.170,234.523,190.925,1.228,0.581,35466.000,211.495,0.750,0.991,0.943,0.902,0.007,0.003,0.813,0.999,SEKER
35134.000,668.885,226.266,197.956,1.143,0.484,35360.000,211.504,0.798,0.994,0.987,0.935,0.006,0.003,0.874,0.999,SEKER
35145.000,681.083,243.765,183.707,1.327,0.657,35444.000,211.537,0.783,0.992,0.952,0.868,0.007,0.002,0.753,0.999,SEKER
35149.000,682.373,238.929,187.422,1.275,0.620,35509.000,211.549,0.783,0.990,0.949,0.885,0.007,0.003,0.784,0.999,SEKER
35162.000,673.468,230.230,194.642,1.183,0.534,35450.000,211.588,0.786,0.992,0.974,0.919,0.007,0.003,0.845,0.999,SEKER
35165.000,676.072,232.883,192.385,1.211,0.564,35463.000,211.597,0.786,0.992,0.967,0.909,0.007,0.003,0.826,0.999,SEKER
35175.000,706.545,226.797,197.679,1.147,0.490,35707.000,211.628,0.774,0.985,0.885,0.933,0.006,0.003,0.871,0.999,SEKER
35176.000,680.437,235.791,190.024,1.241,0.592,35499.000,211.631,0.795,0.991,0.955,0.898,0.007,0.003,0.806,1.000,SEKER
35208.000,678.529,232.286,193.463,1.201,0.553,35535.000,211.727,0.768,0.991,0.961,0.911,0.007,0.003,0.831,0.998,SEKER
35221.000,674.683,237.281,189.130,1.255,0.604,35484.000,211.766,0.763,0.993,0.972,0.892,0.007,0.003,0.797,0.999,SEKER
35223.000,674.287,231.269,194.316,1.190,0.542,35537.000,211.772,0.767,0.991,0.974,0.916,0.007,0.003,0.839,0.998,SEKER
35237.000,676.073,233.928,192.023,1.218,0.571,35502.000,211.814,0.778,0.993,0.969,0.905,0.007,0.003,0.820,0.999,SEKER
35246.000,683.282,240.090,186.986,1.284,0.627,35599.000,211.841,0.781,0.990,0.949,0.882,0.007,0.003,0.779,1.000,SEKER
35247.000,682.573,234.991,191.235,1.229,0.581,35605.000,211.844,0.759,0.990,0.951,0.902,0.007,0.003,0.813,0.999,SEKER
35254.000,687.045,225.064,199.692,1.127,0.461,35676.000,211.865,0.770,0.988,0.939,0.941,0.006,0.003,0.886,0.999,SEKER
35259.000,677.828,234.890,191.297,1.228,0.580,35577.000,211.880,0.752,0.991,0.964,0.902,0.007,0.003,0.814,0.999,SEKER
35272.000,682.696,232.130,193.598,1.199,0.552,35619.000,211.919,0.780,0.990,0.951,0.913,0.007,0.003,0.833,0.999,SEKER
35272.000,682.862,230.081,195.421,1.177,0.528,35637.000,211.919,0.775,0.990,0.951,0.921,0.007,0.003,0.848,0.999,SEKER
35277.000,676.858,238.553,188.774,1.264,0.611,35527.000,211.934,0.788,0.993,0.968,0.888,0.007,0.003,0.789,0.997,SEKER
35283.000,681.373,223.975,200.837,1.115,0.443,35589.000,211.952,0.779,0.991,0.955,0.946,0.006,0.003,0.896,0.999,SEKER
35287.000,677.949,223.621,201.097,1.112,0.437,35627.000,211.964,0.789,0.990,0.965,0.948,0.006,0.003,0.898,0.999,SEKER
35288.000,676.973,232.621,193.388,1.203,0.556,35608.000,211.967,0.795,0.991,0.968,0.911,0.007,0.003,0.830,0.999,SEKER
35300.000,685.599,238.217,188.808,1.262,0.610,35640.000,212.003,0.767,0.990,0.944,0.890,0.007,0.003,0.792,0.999,SEKER
35302.000,679.016,235.934,190.741,1.237,0.589,35644.000,212.009,0.782,0.990,0.962,0.899,0.007,0.003,0.807,0.999,SEKER
35304.000,686.408,234.616,192.045,1.222,0.574,35737.000,212.015,0.790,0.988,0.942,0.904,0.007,0.003,0.817,0.998,SEKER
35313.000,691.229,233.157,193.117,1.207,0.560,35743.000,212.042,0.774,0.988,0.929,0.909,0.007,0.003,0.827,0.999,SEKER
35316.000,682.911,237.777,189.242,1.256,0.605,35637.000,212.051,0.761,0.991,0.952,0.892,0.007,0.003,0.795,0.999,SEKER
35321.000,682.903,232.944,193.411,1.204,0.557,35670.000,212.066,0.761,0.990,0.952,0.910,0.007,0.003,0.829,0.998,SEKER
35330.000,682.682,234.640,192.016,1.222,0.575,35655.000,212.093,0.747,0.991,0.953,0.904,0.007,0.003,0.817,0.998,SEKER
35337.000,677.215,228.983,196.633,1.165,0.512,35671.000,212.114,0.765,0.991,0.968,0.926,0.006,0.003,0.858,0.999,SEKER
35338.000,680.836,227.467,198.045,1.149,0.492,35669.000,212.117,0.788,0.991,0.958,0.933,0.006,0.003,0.870,0.999,SEKER
35339.000,677.909,228.871,196.958,1.162,0.509,35667.000,212.120,0.765,0.991,0.966,0.927,0.006,0.003,0.859,0.998,SEKER
35344.000,694.820,234.367,192.352,1.218,0.571,35807.000,212.135,0.763,0.987,0.920,0.905,0.007,0.003,0.819,0.998,SEKER
35352.000,684.112,231.523,194.654,1.189,0.541,35760.000,212.159,0.755,0.989,0.949,0.916,0.007,0.003,0.840,0.999,SEKER
35354.000,687.741,235.015,191.828,1.225,0.578,35726.000,212.165,0.754,0.990,0.939,0.903,0.007,0.003,0.815,0.998,SEKER
35354.000,681.226,237.290,189.890,1.250,0.600,35666.000,212.165,0.769,0.991,0.957,0.894,0.007,0.003,0.799,0.999,SEKER
35364.000,683.341,222.295,202.881,1.096,0.409,35761.000,212.195,0.792,0.989,0.952,0.955,0.006,0.003,0.911,0.998,SEKER
35376.000,681.424,236.606,190.513,1.242,0.593,35693.000,212.231,0.771,0.991,0.957,0.897,0.007,0.003,0.805,0.999,SEKER
35377.000,687.757,237.874,189.492,1.255,0.605,35712.000,212.234,0.782,0.991,0.940,0.892,0.007,0.003,0.796,0.999,SEKER
35384.000,679.656,235.758,191.327,1.232,0.584,35698.000,212.255,0.748,0.991,0.963,0.900,0.007,0.003,0.811,0.999,SEKER
35402.000,681.514,231.008,195.346,1.183,0.534,35696.000,212.309,0.776,0.992,0.958,0.919,0.007,0.003,0.845,0.999,SEKER
35403.000,678.413,233.987,192.879,1.213,0.566,35713.000,212.312,0.771,0.991,0.967,0.907,0.007,0.003,0.823,0.999,SEKER
35408.000,684.211,241.923,186.691,1.296,0.636,35765.000,212.327,0.735,0.990,0.950,0.878,0.007,0.003,0.770,0.998,SEKER
35410.000,704.701,228.551,197.434,1.158,0.504,35997.000,212.333,0.766,0.984,0.896,0.929,0.006,0.003,0.863,0.999,SEKER
35412.000,675.129,228.003,197.943,1.152,0.496,35693.000,212.339,0.796,0.992,0.976,0.931,0.006,0.003,0.867,0.999,SEKER
35414.000,680.978,237.138,190.368,1.246,0.596,35729.000,212.345,0.765,0.991,0.960,0.895,0.007,0.003,0.802,0.999,SEKER
35432.000,681.365,233.742,193.219,1.210,0.563,35757.000,212.399,0.791,0.991,0.959,0.909,0.007,0.003,0.826,0.999,SEKER
35437.000,685.657,228.037,198.233,1.150,0.494,35804.000,212.414,0.782,0.990,0.947,0.931,0.006,0.003,0.868,0.998,SEKER
35438.000,678.412,233.180,193.711,1.204,0.557,35726.000,212.417,0.794,0.992,0.968,0.911,0.007,0.003,0.830,0.999,SEKER
35438.000,677.413,234.430,192.614,1.217,0.570,35725.000,212.417,0.767,0.992,0.970,0.906,0.007,0.003,0.821,0.999,SEKER
35442.000,698.883,236.867,191.003,1.240,0.591,36046.000,212.429,0.730,0.983,0.912,0.897,0.007,0.003,0.804,0.997,SEKER
35442.000,681.165,228.755,197.587,1.158,0.504,35791.000,212.429,0.792,0.990,0.960,0.929,0.006,0.003,0.862,0.998,SEKER
35450.000,680.993,235.796,191.586,1.231,0.583,35744.000,212.453,0.775,0.992,0.961,0.901,0.007,0.003,0.812,0.999,SEKER
35454.000,677.189,235.532,191.853,1.228,0.580,35744.000,212.465,0.782,0.992,0.972,0.902,0.007,0.003,0.814,0.999,SEKER
35467.000,683.515,226.947,199.261,1.139,0.479,35845.000,212.504,0.767,0.989,0.954,0.936,0.006,0.003,0.877,0.999,SEKER
35473.000,687.235,241.050,187.645,1.285,0.628,35874.000,212.522,0.791,0.989,0.944,0.882,0.007,0.003,0.777,0.999,SEKER
35481.000,679.090,237.902,190.084,1.252,0.601,35754.000,212.546,0.789,0.992,0.967,0.893,0.007,0.003,0.798,0.999,SEKER
35499.000,688.485,228.520,197.998,1.154,0.499,35887.000,212.600,0.772,0.989,0.941,0.930,0.006,0.003,0.866,0.999,SEKER
35507.000,682.142,239.232,189.116,1.265,0.612,35835.000,212.624,0.782,0.991,0.959,0.889,0.007,0.003,0.790,0.999,SEKER
35510.000,676.975,227.152,199.323,1.140,0.480,35799.000,212.633,0.772,0.992,0.974,0.936,0.006,0.003,0.876,0.999,SEKER
35511.000,702.000,224.142,204.151,1.098,0.413,36641.000,212.636,0.759,0.969,0.906,0.949,0.006,0.003,0.900,0.988,SEKER
35517.000,678.829,232.996,194.233,1.200,0.552,35881.000,212.654,0.772,0.990,0.969,0.913,0.007,0.003,0.833,0.999,SEKER
35532.000,676.181,231.107,195.880,1.180,0.531,35820.000,212.699,0.792,0.992,0.977,0.920,0.007,0.003,0.847,0.999,SEKER
35534.000,684.316,231.105,196.037,1.179,0.530,35921.000,212.705,0.778,0.989,0.954,0.920,0.007,0.003,0.847,0.999,SEKER
35539.000,690.791,247.062,184.042,1.342,0.667,35853.000,212.720,0.826,0.991,0.936,0.861,0.007,0.002,0.741,0.995,SEKER
35544.000,683.350,232.235,195.029,1.191,0.543,35949.000,212.735,0.784,0.989,0.957,0.916,0.007,0.003,0.839,0.999,SEKER
35555.000,697.407,238.239,190.255,1.252,0.602,36021.000,212.768,0.756,0.987,0.919,0.893,0.007,0.003,0.798,0.999,SEKER
35565.000,682.802,227.296,199.384,1.140,0.480,35922.000,212.797,0.801,0.990,0.959,0.936,0.006,0.003,0.877,0.999,SEKER
35589.000,687.923,235.064,192.994,1.218,0.571,35977.000,212.869,0.780,0.989,0.945,0.906,0.007,0.003,0.820,0.999,SEKER
35598.000,694.499,245.398,185.349,1.324,0.655,36045.000,212.896,0.754,0.988,0.927,0.868,0.007,0.002,0.753,0.997,SEKER
35602.000,688.378,240.656,188.590,1.276,0.621,35941.000,212.908,0.781,0.991,0.944,0.885,0.007,0.003,0.783,0.999,SEKER
35605.000,694.737,245.554,184.744,1.329,0.659,35968.000,212.917,0.743,0.990,0.927,0.867,0.007,0.002,0.752,0.999,SEKER
35608.000,689.304,240.389,188.880,1.273,0.619,35997.000,212.926,0.784,0.989,0.942,0.886,0.007,0.003,0.785,0.999,SEKER
35609.000,686.971,230.169,197.141,1.168,0.516,36002.000,212.929,0.789,0.989,0.948,0.925,0.006,0.003,0.856,0.999,SEKER
35610.000,678.391,234.429,193.826,1.209,0.562,35888.000,212.932,0.757,0.992,0.972,0.908,0.007,0.003,0.825,0.998,SEKER
35615.000,692.536,233.004,195.225,1.194,0.546,36004.000,212.947,0.743,0.989,0.933,0.914,0.007,0.003,0.835,0.997,SEKER
35634.000,685.864,235.123,193.218,1.217,0.570,36006.000,213.004,0.784,0.990,0.952,0.906,0.007,0.003,0.821,0.999,SEKER
35647.000,683.548,233.604,194.407,1.202,0.554,35993.000,213.043,0.771,0.990,0.959,0.912,0.007,0.003,0.832,0.999,SEKER
35647.000,679.754,236.157,192.342,1.228,0.580,35927.000,213.043,0.765,0.992,0.969,0.902,0.007,0.003,0.814,0.999,SEKER
35652.000,680.437,227.477,199.810,1.138,0.478,36002.000,213.058,0.799,0.990,0.968,0.937,0.006,0.003,0.877,0.999,SEKER
35672.000,690.775,241.456,188.251,1.283,0.626,36078.000,213.117,0.779,0.989,0.939,0.883,0.007,0.003,0.779,0.999,SEKER
35677.000,689.725,235.974,192.727,1.224,0.577,36120.000,213.132,0.768,0.988,0.942,0.903,0.007,0.003,0.816,0.999,SEKER
35680.000,686.068,230.910,197.036,1.172,0.521,35991.000,213.141,0.804,0.991,0.953,0.923,0.006,0.003,0.852,0.999,SEKER
35683.000,699.955,237.164,192.141,1.234,0.586,36188.000,213.150,0.788,0.986,0.915,0.899,0.007,0.003,0.808,0.997,SEKER
35684.000,678.241,237.693,191.412,1.242,0.593,35953.000,213.153,0.769,0.993,0.975,0.897,0.007,0.003,0.804,0.999,SEKER
35690.000,699.055,235.795,192.902,1.222,0.575,36122.000,213.171,0.755,0.988,0.918,0.904,0.007,0.003,0.817,0.999,SEKER
35690.000,691.225,238.389,190.762,1.250,0.600,36059.000,213.171,0.753,0.990,0.939,0.894,0.007,0.003,0.800,0.999,SEKER
35693.000,680.082,229.623,198.089,1.159,0.506,35997.000,213.180,0.780,0.992,0.970,0.928,0.006,0.003,0.862,0.999,SEKER
35699.000,694.117,236.665,192.480,1.230,0.582,36104.000,213.198,0.758,0.989,0.931,0.901,0.007,0.003,0.812,0.998,SEKER
35702.000,689.386,233.527,194.804,1.199,0.551,36067.000,213.207,0.784,0.990,0.944,0.913,0.007,0.003,0.834,0.999,SEKER
35703.000,684.558,235.508,193.075,1.220,0.573,36029.000,213.210,0.765,0.991,0.957,0.905,0.007,0.003,0.820,1.000,SEKER
35703.000,677.734,230.114,197.716,1.164,0.512,35987.000,213.210,0.786,0.992,0.977,0.927,0.006,0.003,0.858,0.999,SEKER
35704.000,683.565,241.104,188.655,1.278,0.623,35994.000,213.213,0.766,0.992,0.960,0.884,0.007,0.003,0.782,0.999,SEKER
35720.000,685.105,236.703,192.342,1.231,0.583,36074.000,213.261,0.776,0.990,0.956,0.901,0.007,0.003,0.812,0.999,SEKER
35720.000,685.930,240.812,189.089,1.274,0.619,36024.000,213.261,0.794,0.992,0.954,0.886,0.007,0.003,0.784,0.999,SEKER
35725.000,684.673,235.155,193.905,1.213,0.566,36053.000,213.276,0.766,0.991,0.958,0.907,0.007,0.003,0.823,0.998,SEKER
35730.000,698.169,242.216,187.991,1.288,0.631,36142.000,213.291,0.786,0.989,0.921,0.881,0.007,0.003,0.775,0.999,SEKER
35734.000,700.162,249.470,182.915,1.364,0.680,36085.000,213.302,0.767,0.990,0.916,0.855,0.007,0.002,0.731,0.997,SEKER
35735.000,684.121,235.489,193.432,1.217,0.570,36043.000,213.305,0.750,0.991,0.959,0.906,0.007,0.003,0.820,0.999,SEKER
35736.000,684.029,235.662,193.378,1.219,0.572,36088.000,213.308,0.753,0.990,0.960,0.905,0.007,0.003,0.819,0.998,SEKER
35738.000,684.449,237.850,191.889,1.240,0.591,36051.000,213.314,0.799,0.991,0.959,0.897,0.007,0.003,0.804,0.997,SEKER
35758.000,682.303,239.435,190.500,1.257,0.606,36049.000,213.374,0.746,0.992,0.965,0.891,0.007,0.003,0.794,0.998,SEKER
35762.000,690.560,236.821,192.708,1.229,0.581,36157.000,213.386,0.791,0.989,0.942,0.901,0.007,0.003,0.812,0.998,SEKER
35764.000,674.477,222.123,205.098,1.083,0.384,36032.000,213.392,0.775,0.993,0.988,0.961,0.006,0.003,0.923,1.000,SEKER
35772.000,693.316,245.510,185.678,1.322,0.654,36140.000,213.416,0.746,0.990,0.935,0.869,0.007,0.002,0.756,0.999,SEKER
35777.000,685.863,221.320,206.193,1.073,0.363,36174.000,213.431,0.797,0.989,0.956,0.964,0.006,0.003,0.930,0.998,SEKER
35781.000,688.213,240.178,189.851,1.265,0.613,36108.000,213.443,0.776,0.991,0.949,0.889,0.007,0.003,0.790,0.999,SEKER
35789.000,685.127,233.619,195.224,1.197,0.549,36146.000,213.467,0.777,0.990,0.958,0.914,0.007,0.003,0.835,0.999,SEKER
35795.000,695.242,249.736,182.704,1.367,0.682,36189.000,213.484,0.792,0.989,0.931,0.855,0.007,0.002,0.731,0.999,SEKER
35795.000,684.955,227.565,200.514,1.135,0.473,36124.000,213.484,0.768,0.991,0.959,0.938,0.006,0.003,0.880,0.999,SEKER
35804.000,683.756,236.585,192.933,1.226,0.579,36096.000,213.511,0.785,0.992,0.962,0.902,0.007,0.003,0.814,0.999,SEKER
35809.000,681.549,232.787,196.048,1.187,0.539,36094.000,213.526,0.765,0.992,0.969,0.917,0.007,0.003,0.841,0.999,SEKER
35822.000,691.654,235.405,194.238,1.212,0.565,36203.000,213.565,0.750,0.989,0.941,0.907,0.007,0.003,0.823,0.997,SEKER
35835.000,687.914,237.704,192.177,1.237,0.589,36190.000,213.604,0.791,0.990,0.952,0.899,0.007,0.003,0.808,0.999,SEKER
35838.000,689.511,235.503,193.966,1.214,0.567,36193.000,213.613,0.789,0.990,0.947,0.907,0.007,0.003,0.823,0.999,SEKER
35838.000,684.103,241.757,189.108,1.278,0.623,36131.000,213.613,0.784,0.992,0.962,0.884,0.007,0.003,0.781,0.998,SEKER
35842.000,679.664,232.111,196.733,1.180,0.531,36127.000,213.625,0.771,0.992,0.975,0.920,0.006,0.003,0.847,0.999,SEKER
35845.000,683.888,229.295,199.458,1.150,0.493,36169.000,213.634,0.761,0.991,0.963,0.932,0.006,0.003,0.868,0.998,SEKER
35853.000,678.636,230.972,197.895,1.167,0.516,36172.000,213.657,0.791,0.991,0.978,0.925,0.006,0.003,0.856,0.999,SEKER
35864.000,681.390,231.339,197.814,1.169,0.519,36158.000,213.690,0.787,0.992,0.971,0.924,0.006,0.003,0.853,0.998,SEKER
35872.000,684.086,232.552,196.592,1.183,0.534,36214.000,213.714,0.770,0.991,0.963,0.919,0.006,0.003,0.845,0.999,SEKER
35901.000,686.097,236.851,193.255,1.226,0.578,36225.000,213.800,0.766,0.991,0.958,0.903,0.007,0.003,0.815,0.999,SEKER
35901.000,684.781,238.026,192.274,1.238,0.589,36216.000,213.800,0.778,0.991,0.962,0.898,0.007,0.003,0.807,0.999,SEKER
35915.000,685.086,238.637,191.837,1.244,0.595,36222.000,213.842,0.799,0.992,0.962,0.896,0.007,0.003,0.803,0.999,SEKER
35923.000,684.665,229.982,199.115,1.155,0.500,36239.000,213.866,0.771,0.991,0.963,0.930,0.006,0.003,0.865,0.999,SEKER
35932.000,688.727,242.496,188.791,1.284,0.628,36273.000,213.893,0.743,0.991,0.952,0.882,0.007,0.003,0.778,0.999,SEKER
35954.000,710.093,251.661,182.015,1.383,0.691,36380.000,213.958,0.795,0.988,0.896,0.850,0.007,0.002,0.723,0.999,SEKER
35955.000,683.377,242.604,188.874,1.284,0.628,36232.000,213.961,0.744,0.992,0.967,0.882,0.007,0.003,0.778,0.999,SEKER
35955.000,693.613,253.664,180.884,1.402,0.701,36295.000,213.961,0.777,0.991,0.939,0.843,0.007,0.002,0.711,0.998,SEKER
35967.000,684.169,231.493,197.953,1.169,0.518,36223.000,213.997,0.786,0.993,0.966,0.924,0.006,0.003,0.855,0.999,SEKER
35969.000,704.800,222.254,206.815,1.075,0.366,36555.000,214.003,0.812,0.984,0.910,0.963,0.006,0.003,0.927,0.996,SEKER
35972.000,685.989,233.493,196.292,1.190,0.542,36336.000,214.012,0.762,0.990,0.961,0.917,0.006,0.003,0.840,0.999,SEKER
35975.000,685.086,235.364,194.903,1.208,0.561,36307.000,214.021,0.768,0.991,0.963,0.909,0.007,0.003,0.827,0.999,SEKER
35977.000,702.354,247.184,185.501,1.333,0.661,36371.000,214.026,0.757,0.989,0.916,0.866,0.007,0.002,0.750,0.999,SEKER
35978.000,687.586,243.530,188.415,1.293,0.634,36297.000,214.029,0.747,0.991,0.956,0.879,0.007,0.002,0.772,0.998,SEKER
35996.000,686.723,235.343,194.807,1.208,0.561,36312.000,214.083,0.779,0.991,0.959,0.910,0.007,0.003,0.827,1.000,SEKER
36000.000,691.429,221.698,207.235,1.070,0.355,36450.000,214.095,0.779,0.988,0.946,0.966,0.006,0.003,0.933,0.998,SEKER
36006.000,693.059,229.383,199.927,1.147,0.490,36489.000,214.113,0.772,0.987,0.942,0.933,0.006,0.003,0.871,1.000,SEKER
36013.000,692.489,251.219,182.693,1.375,0.686,36327.000,214.134,0.777,0.991,0.944,0.852,0.007,0.002,0.727,0.999,SEKER
36022.000,683.433,240.355,191.074,1.258,0.607,36323.000,214.160,0.792,0.992,0.969,0.891,0.007,0.003,0.794,0.999,SEKER
36029.000,688.635,238.661,192.575,1.239,0.591,36371.000,214.181,0.775,0.991,0.955,0.897,0.007,0.003,0.805,0.998,SEKER
36032.000,741.973,238.768,192.477,1.241,0.592,36713.000,214.190,0.772,0.981,0.822,0.897,0.007,0.003,0.805,0.998,SEKER
36036.000,681.481,236.172,194.550,1.214,0.567,36286.000,214.202,0.781,0.993,0.975,0.907,0.007,0.003,0.823,0.999,SEKER
36044.000,691.115,233.580,196.668,1.188,0.540,36384.000,214.226,0.790,0.991,0.948,0.917,0.006,0.003,0.841,0.999,SEKER
36059.000,692.057,237.053,193.859,1.223,0.576,36417.000,214.270,0.792,0.990,0.946,0.904,0.007,0.003,0.817,0.999,SEKER
36075.000,702.685,238.166,193.081,1.234,0.585,36522.000,214.318,0.756,0.988,0.918,0.900,0.007,0.003,0.810,0.999,SEKER
36076.000,693.745,243.526,189.197,1.287,0.630,36427.000,214.321,0.759,0.990,0.942,0.880,0.007,0.003,0.775,0.997,SEKER
36082.000,683.764,234.153,196.332,1.193,0.545,36409.000,214.339,0.786,0.991,0.970,0.915,0.006,0.003,0.838,0.999,SEKER
36085.000,689.809,237.310,193.835,1.224,0.577,36414.000,214.348,0.756,0.991,0.953,0.903,0.007,0.003,0.816,0.999,SEKER
36092.000,690.636,236.301,194.681,1.214,0.567,36433.000,214.368,0.770,0.991,0.951,0.907,0.007,0.003,0.823,0.999,SEKER
36100.000,681.590,236.752,194.344,1.218,0.571,36350.000,214.392,0.770,0.993,0.977,0.906,0.007,0.003,0.820,0.999,SEKER
36104.000,698.492,247.968,185.622,1.336,0.663,36456.000,214.404,0.756,0.990,0.930,0.865,0.007,0.002,0.748,0.999,SEKER
36105.000,712.899,247.771,185.705,1.334,0.662,36668.000,214.407,0.743,0.985,0.893,0.865,0.007,0.002,0.749,0.999,SEKER
36109.000,690.918,236.918,194.404,1.219,0.572,36461.000,214.419,0.772,0.990,0.951,0.905,0.007,0.003,0.819,0.998,SEKER
36109.000,708.201,234.773,196.363,1.196,0.548,36550.000,214.419,0.769,0.988,0.905,0.913,0.007,0.003,0.834,0.997,SEKER
36112.000,723.077,225.329,204.666,1.101,0.418,36709.000,214.428,0.792,0.984,0.868,0.952,0.006,0.003,0.906,0.997,SEKER
36115.000,688.089,228.014,201.846,1.130,0.465,36464.000,214.437,0.784,0.990,0.959,0.940,0.006,0.003,0.884,0.999,SEKER
36120.000,683.177,229.660,200.470,1.146,0.488,36437.000,214.451,0.764,0.991,0.973,0.934,0.006,0.003,0.872,0.999,SEKER
36120.000,682.617,225.738,203.980,1.107,0.428,36472.000,214.451,0.761,0.990,0.974,0.950,0.006,0.003,0.903,0.999,SEKER
36128.000,690.354,241.897,190.490,1.270,0.616,36465.000,214.475,0.777,0.991,0.953,0.887,0.007,0.003,0.786,0.998,SEKER
36136.000,711.044,234.639,196.278,1.195,0.548,36663.000,214.499,0.776,0.986,0.898,0.914,0.006,0.003,0.836,0.999,SEKER
