Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
34333.000,665.686,229.215,190.872,1.201,0.554,34592.000,209.079,0.779,0.993,0.974,0.912,0.007,0.003,0.832,0.999,SEKER
34337.000,667.785,229.807,190.630,1.206,0.558,34583.000,209.091,0.810,0.993,0.968,0.910,0.007,0.003,0.828,0.998,SEKER
34349.000,674.863,238.231,183.725,1.297,0.637,34645.000,209.128,0.783,0.991,0.948,0.878,0.007,0.003,0.771,0.999,SEKER
34390.000,680.240,245.015,178.975,1.369,0.683,34759.000,209.253,0.794,0.989,0.934,0.854,0.007,0.002,0.729,0.999,SEKER
34394.000,669.762,230.921,189.905,1.216,0.569,34730.000,209.265,0.782,0.990,0.964,0.906,0.007,0.003,0.821,0.999,SEKER
34395.000,665.156,231.717,189.190,1.225,0.577,34638.000,209.268,0.791,0.993,0.977,0.903,0.007,0.003,0.816,0.999,SEKER
34397.000,678.850,229.775,190.932,1.203,0.556,34776.000,209.274,0.772,0.989,0.938,0.911,0.007,0.003,0.830,0.998,SEKER
34410.000,684.481,232.458,188.940,1.230,0.583,34802.000,209.314,0.801,0.989,0.923,0.900,0.007,0.003,0.811,0.998,SEKER
34412.000,667.199,233.959,187.398,1.248,0.599,34677.000,209.320,0.787,0.992,0.971,0.895,0.007,0.003,0.800,0.999,SEKER
34419.000,687.797,224.143,195.615,1.146,0.488,34885.000,209.341,0.775,0.987,0.914,0.934,0.007,0.003,0.872,0.999,SEKER
34421.000,678.034,232.404,189.150,1.229,0.581,34762.000,209.347,0.756,0.990,0.941,0.901,0.007,0.003,0.811,0.997,SEKER
34425.000,680.503,232.646,188.554,1.234,0.586,34791.000,209.359,0.759,0.989,0.934,0.900,0.007,0.003,0.810,0.999,SEKER
34428.000,688.178,229.733,191.379,1.200,0.553,34908.000,209.368,0.778,0.986,0.914,0.911,0.007,0.003,0.831,0.997,SEKER
34441.000,675.683,228.698,191.915,1.192,0.544,34826.000,209.408,0.791,0.989,0.948,0.916,0.007,0.003,0.838,0.999,SEKER
34443.000,684.507,234.607,187.573,1.251,0.601,34874.000,209.414,0.785,0.988,0.924,0.893,0.007,0.003,0.797,0.997,SEKER
34447.000,682.912,225.087,195.329,1.152,0.497,34853.000,209.426,0.746,0.988,0.928,0.930,0.007,0.003,0.866,0.998,SEKER
34461.000,675.775,246.725,178.158,1.385,0.692,34691.000,209.469,0.770,0.993,0.948,0.849,0.007,0.002,0.721,0.998,SEKER
34469.000,666.834,230.158,190.994,1.205,0.558,34747.000,209.493,0.790,0.992,0.974,0.910,0.007,0.003,0.828,0.998,SEKER
34474.000,672.300,225.649,194.650,1.159,0.506,34774.000,209.508,0.793,0.991,0.958,0.928,0.007,0.003,0.862,0.999,SEKER
34475.000,677.676,241.043,182.369,1.322,0.654,34878.000,209.511,0.776,0.988,0.943,0.869,0.007,0.002,0.755,0.999,SEKER
34483.000,687.567,233.741,188.588,1.239,0.591,35051.000,209.535,0.741,0.984,0.917,0.896,0.007,0.003,0.804,0.996,SEKER
34491.000,674.657,233.183,188.576,1.237,0.588,34829.000,209.560,0.786,0.990,0.952,0.899,0.007,0.003,0.808,0.999,SEKER
34503.000,678.240,236.545,185.893,1.272,0.618,34885.000,209.596,0.748,0.989,0.943,0.886,0.007,0.003,0.785,0.999,SEKER
34509.000,668.332,230.329,190.920,1.206,0.559,34776.000,209.614,0.784,0.992,0.971,0.910,0.007,0.003,0.828,0.999,SEKER
34521.000,667.908,224.755,195.683,1.149,0.492,34830.000,209.651,0.786,0.991,0.972,0.933,0.007,0.003,0.870,0.999,SEKER
34523.000,673.987,231.917,189.734,1.222,0.575,34878.000,209.657,0.786,0.990,0.955,0.904,0.007,0.003,0.817,0.999,SEKER
34532.000,689.551,217.022,202.715,1.071,0.357,35057.000,209.684,0.768,0.985,0.913,0.966,0.006,0.003,0.934,0.999,SEKER
34543.000,670.896,235.018,187.291,1.255,0.604,34826.000,209.718,0.769,0.992,0.964,0.892,0.007,0.003,0.796,0.999,SEKER
34543.000,669.456,226.975,193.973,1.170,0.519,34827.000,209.718,0.787,0.992,0.969,0.924,0.007,0.003,0.854,0.999,SEKER
34594.000,670.069,233.441,188.866,1.236,0.588,34848.000,209.872,0.781,0.993,0.968,0.899,0.007,0.003,0.808,0.999,SEKER
34600.000,673.252,231.435,190.458,1.215,0.568,34919.000,209.891,0.778,0.991,0.959,0.907,0.007,0.003,0.822,0.999,SEKER
34601.000,685.556,226.520,194.719,1.163,0.511,35048.000,209.894,0.781,0.987,0.925,0.927,0.007,0.003,0.859,0.999,SEKER
34622.000,683.382,235.929,187.053,1.261,0.609,35010.000,209.957,0.764,0.989,0.932,0.890,0.007,0.003,0.792,0.999,SEKER
34623.000,675.213,228.194,193.503,1.179,0.530,34965.000,209.960,0.760,0.990,0.954,0.920,0.007,0.003,0.847,0.998,SEKER
34626.000,667.845,231.888,190.468,1.217,0.570,34913.000,209.970,0.762,0.992,0.976,0.905,0.007,0.003,0.820,0.998,SEKER
34629.000,670.997,233.131,189.683,1.229,0.581,34915.000,209.979,0.746,0.992,0.967,0.901,0.007,0.003,0.811,0.997,SEKER
34631.000,670.020,229.337,192.401,1.192,0.544,34953.000,209.985,0.761,0.991,0.969,0.916,0.007,0.003,0.838,0.999,SEKER
34635.000,667.638,227.063,194.415,1.168,0.517,34929.000,209.997,0.764,0.992,0.976,0.925,0.007,0.003,0.855,0.999,SEKER
34638.000,677.314,234.690,188.340,1.246,0.597,34989.000,210.006,0.758,0.990,0.949,0.895,0.007,0.003,0.801,0.998,SEKER
34666.000,681.015,225.793,195.828,1.153,0.498,35034.000,210.091,0.798,0.990,0.939,0.930,0.007,0.003,0.866,0.998,SEKER
34671.000,674.874,235.590,187.650,1.255,0.605,35015.000,210.106,0.766,0.990,0.957,0.892,0.007,0.003,0.795,0.999,SEKER
34676.000,668.424,226.448,195.194,1.160,0.507,34982.000,210.121,0.778,0.991,0.975,0.928,0.007,0.003,0.861,0.999,SEKER
34680.000,669.575,231.262,191.241,1.209,0.562,34941.000,210.133,0.776,0.993,0.972,0.909,0.007,0.003,0.826,0.998,SEKER
34700.000,690.412,233.630,189.502,1.233,0.585,35154.000,210.194,0.748,0.987,0.915,0.900,0.007,0.003,0.809,0.998,SEKER
34703.000,676.387,230.769,191.763,1.203,0.556,35025.000,210.203,0.773,0.991,0.953,0.911,0.007,0.003,0.830,0.998,SEKER
34722.000,670.391,227.259,194.732,1.167,0.516,34999.000,210.260,0.790,0.992,0.971,0.925,0.007,0.003,0.856,0.999,SEKER
34729.000,671.193,228.810,193.658,1.182,0.533,35043.000,210.282,0.777,0.991,0.969,0.919,0.007,0.003,0.845,0.998,SEKER
34733.000,670.564,228.327,193.860,1.178,0.528,35019.000,210.294,0.778,0.992,0.971,0.921,0.007,0.003,0.848,0.999,SEKER
34747.000,672.202,234.540,188.726,1.243,0.594,35043.000,210.336,0.784,0.992,0.966,0.897,0.007,0.003,0.804,0.999,SEKER
34748.000,669.267,221.091,200.269,1.104,0.424,35046.000,210.339,0.770,0.992,0.975,0.951,0.006,0.003,0.905,0.999,SEKER
34750.000,675.599,223.199,198.528,1.124,0.457,35091.000,210.345,0.805,0.990,0.957,0.942,0.006,0.003,0.888,0.999,SEKER
34757.000,686.779,231.230,191.672,1.206,0.559,35150.000,210.366,0.786,0.989,0.926,0.910,0.007,0.003,0.828,0.999,SEKER
34761.000,687.872,229.737,192.888,1.191,0.543,35171.000,210.378,0.777,0.988,0.923,0.916,0.007,0.003,0.839,0.999,SEKER
34766.000,669.475,232.175,190.994,1.216,0.569,35054.000,210.394,0.752,0.992,0.975,0.906,0.007,0.003,0.821,0.998,SEKER
34771.000,683.109,230.587,192.186,1.200,0.553,35163.000,210.409,0.784,0.989,0.936,0.912,0.007,0.003,0.833,0.999,SEKER
34772.000,671.947,228.048,194.337,1.173,0.523,35103.000,210.412,0.763,0.991,0.968,0.923,0.007,0.003,0.851,0.999,SEKER
34774.000,677.726,228.522,193.960,1.178,0.529,35139.000,210.418,0.781,0.990,0.951,0.921,0.007,0.003,0.848,0.999,SEKER
34787.000,677.348,230.857,192.646,1.198,0.551,35126.000,210.457,0.727,0.990,0.953,0.912,0.007,0.003,0.831,0.996,SEKER
34792.000,692.190,228.033,194.339,1.173,0.523,35231.000,210.472,0.785,0.988,0.913,0.923,0.007,0.003,0.852,1.000,SEKER
34794.000,693.537,237.491,186.993,1.270,0.616,35187.000,210.478,0.747,0.989,0.909,0.886,0.007,0.003,0.785,0.998,SEKER
34794.000,671.293,236.611,187.423,1.262,0.610,35052.000,210.478,0.785,0.993,0.970,0.890,0.007,0.003,0.791,0.999,SEKER
34800.000,671.796,226.636,195.614,1.159,0.505,35120.000,210.496,0.785,0.991,0.969,0.929,0.007,0.003,0.863,0.999,SEKER
34841.000,675.857,231.957,191.611,1.211,0.564,35137.000,210.620,0.789,0.992,0.959,0.908,0.007,0.003,0.824,0.998,SEKER
34841.000,670.201,223.722,198.531,1.127,0.461,35122.000,210.620,0.788,0.992,0.975,0.941,0.006,0.003,0.886,0.999,SEKER
34847.000,686.633,236.426,188.063,1.257,0.606,35229.000,210.639,0.761,0.989,0.929,0.891,0.007,0.003,0.794,0.998,SEKER
34850.000,674.295,230.434,192.752,1.195,0.548,35119.000,210.648,0.773,0.992,0.963,0.914,0.007,0.003,0.836,0.999,SEKER
34865.000,680.000,224.825,197.678,1.137,0.476,35256.000,210.693,0.793,0.989,0.948,0.937,0.006,0.003,0.878,0.999,SEKER
34878.000,671.541,225.414,197.148,1.143,0.485,35188.000,210.732,0.765,0.991,0.972,0.935,0.006,0.003,0.874,0.999,SEKER
34878.000,679.271,229.297,193.950,1.182,0.533,35217.000,210.732,0.784,0.990,0.950,0.919,0.007,0.003,0.845,0.999,SEKER
34879.000,689.973,236.193,188.398,1.254,0.603,35298.000,210.735,0.770,0.988,0.921,0.892,0.007,0.003,0.796,0.998,SEKER
34879.000,675.467,223.800,198.869,1.125,0.459,35258.000,210.735,0.792,0.989,0.961,0.942,0.006,0.003,0.887,0.998,SEKER
34882.000,680.065,234.523,189.531,1.237,0.589,35219.000,210.744,0.793,0.990,0.948,0.899,0.007,0.003,0.807,0.999,SEKER
34883.000,672.664,232.322,191.468,1.213,0.566,35182.000,210.747,0.800,0.992,0.969,0.907,0.007,0.003,0.823,0.998,SEKER
34895.000,677.700,225.370,197.233,1.143,0.484,35227.000,210.784,0.763,0.991,0.955,0.935,0.006,0.003,0.875,1.000,SEKER
34911.000,677.462,235.256,189.280,1.243,0.594,35252.000,210.832,0.763,0.990,0.956,0.896,0.007,0.003,0.803,0.998,SEKER
34911.000,670.061,232.395,191.377,1.214,0.567,35204.000,210.832,0.771,0.992,0.977,0.907,0.007,0.003,0.823,0.999,SEKER
34912.000,676.030,230.311,193.114,1.193,0.545,35245.000,210.835,0.774,0.991,0.960,0.915,0.007,0.003,0.838,0.999,SEKER
34924.000,816.638,258.320,181.640,1.422,0.711,37992.000,210.871,0.712,0.919,0.658,0.816,0.007,0.002,0.666,0.948,SEKER
34934.000,687.791,230.159,193.717,1.188,0.540,35445.000,210.901,0.757,0.986,0.928,0.916,0.007,0.003,0.840,0.998,SEKER
34936.000,682.571,232.024,192.052,1.208,0.561,35353.000,210.907,0.787,0.988,0.942,0.909,0.007,0.003,0.826,0.998,SEKER
34945.000,675.172,234.990,189.554,1.240,0.591,35231.000,210.934,0.760,0.992,0.963,0.898,0.007,0.003,0.806,0.999,SEKER
34958.000,672.491,231.262,192.608,1.201,0.553,35254.000,210.974,0.798,0.992,0.971,0.912,0.007,0.003,0.832,0.999,SEKER
34960.000,681.462,237.561,187.951,1.264,0.612,35342.000,210.980,0.803,0.989,0.946,0.888,0.007,0.003,0.789,0.997,SEKER
34968.000,673.319,238.109,187.138,1.272,0.618,35218.000,211.004,0.756,0.993,0.969,0.886,0.007,0.003,0.785,0.999,SEKER
34968.000,750.395,242.822,184.330,1.317,0.651,35858.000,211.004,0.743,0.975,0.780,0.869,0.007,0.002,0.755,0.995,SEKER
34971.000,673.194,235.002,189.689,1.239,0.590,35269.000,211.013,0.782,0.992,0.970,0.898,0.007,0.003,0.806,0.999,SEKER
34980.000,675.203,233.009,191.343,1.218,0.571,35276.000,211.040,0.785,0.992,0.964,0.906,0.007,0.003,0.820,0.999,SEKER
34995.000,679.687,236.991,188.132,1.260,0.608,35298.000,211.085,0.758,0.991,0.952,0.891,0.007,0.003,0.793,0.999,SEKER
35022.000,670.696,231.836,192.604,1.204,0.557,35293.000,211.167,0.792,0.992,0.978,0.911,0.007,0.003,0.830,0.999,SEKER
35031.000,675.649,232.068,192.537,1.205,0.558,35369.000,211.194,0.799,0.990,0.964,0.910,0.007,0.003,0.828,0.998,SEKER
35042.000,676.650,225.615,197.896,1.140,0.480,35380.000,211.227,0.800,0.990,0.962,0.936,0.006,0.003,0.877,0.999,SEKER
35049.000,679.396,228.963,195.075,1.174,0.524,35349.000,211.248,0.777,0.992,0.954,0.923,0.007,0.003,0.851,0.999,SEKER
35059.000,671.731,230.032,194.322,1.184,0.535,35314.000,211.278,0.778,0.993,0.976,0.918,0.007,0.003,0.844,0.999,SEKER
35062.000,701.948,223.264,200.252,1.115,0.442,35579.000,211.287,0.779,0.985,0.894,0.946,0.006,0.003,0.896,0.999,SEKER
35066.000,674.509,229.039,195.118,1.174,0.524,35356.000,211.299,0.789,0.992,0.969,0.923,0.007,0.003,0.851,0.999,SEKER
35069.000,692.225,234.237,191.214,1.225,0.578,35563.000,211.308,0.753,0.986,0.920,0.902,0.007,0.003,0.814,0.997,SEKER
35081.000,677.561,234.795,190.579,1.232,0.584,35395.000,211.345,0.768,0.991,0.960,0.900,0.007,0.003,0.810,0.998,SEKER
35083.000,687.873,229.650,194.934,1.178,0.529,35513.000,211.351,0.768,0.988,0.932,0.920,0.007,0.003,0.847,0.998,SEKER
35083.000,685.515,227.985,196.194,1.162,0.509,35477.000,211.351,0.783,0.989,0.938,0.927,0.007,0.003,0.859,0.999,SEKER
35085.000,693.747,245.935,181.856,1.352,0.673,35658.000,211.357,0.735,0.984,0.916,0.859,0.007,0.002,0.739,0.999,SEKER
35087.000,678.150,237.294,188.492,1.259,0.607,35477.000,211.363,0.769,0.989,0.959,0.891,0.007,0.003,0.793,0.999,SEKER
35091.000,688.220,225.852,197.989,1.141,0.481,35466.000,211.375,0.780,0.989,0.931,0.936,0.006,0.003,0.876,0.999,SEKER
35091.000,685.847,232.504,192.627,1.207,0.560,35452.000,211.375,0.762,0.990,0.937,0.909,0.007,0.003,0.827,0.998,SEKER
35105.000,687.922,232.376,192.495,1.207,0.560,35508.000,211.417,0.783,0.989,0.932,0.910,0.007,0.003,0.828,0.999,SEKER
35106.000,688.658,231.113,193.551,1.194,0.546,35503.000,211.420,0.787,0.989,0.930,0.915,0.007,0.003,0.837,0.999,SEKER
35106.000,680.346,234.364,191.011,1.227,0.579,35445.000,211.420,0.810,0.990,0.953,0.902,0.007,0.003,0.814,0.998,SEKER
35122.000,679.818,231.796,193.143,1.200,0.553,35481.000,211.468,0.784,0.990,0.955,0.912,0.007,0.003,0.832,0.999,SEKER
35123.000,685.227,233.225,192.004,1.215,0.568,35457.000,211.471,0.792,0.991,0.940,0.907,0.007,0.003,0.822,0.999,SEKER
35128.000,669.663,228.402,195.967,1.166,0.514,35376.000,211.486,0.786,0.993,0.984,0.926,0.007,0.003,0.857,0.999,SEKER
35130.000,678.016,239.183,187.160,1.278,0.623,35473.000,211.492,0.780,0.990,0.960,0.884,0.007,0.003,0.782,0.999,SEKER
35131.000,684.170,234.523,190.925,1.228,0.581,35466.000,211.495,0.750,0.991,0.943,0.902,0.007,0.003,0.813,0.999,SEKER
35134.000,668.885,226.266,197.956,1.143,0.484,35360.000,211.504,0.798,0.994,0.987,0.935,0.006,0.003,0.874,0.999,SEKER
35145.000,681.083,243.765,183.707,1.327,0.657,35444.000,211.537,0.783,0.992,0.952,0.868,0.007,0.002,0.753,0.999,SEKER
35149.000,682.373,238.929,187.422,1.275,0.620,35509.000,211.549,0.783,0.990,0.949,0.885,0.007,0.003,0.784,0.999,SEKER
35162.000,673.468,230.230,194.642,1.183,0.534,35450.000,211.588,0.786,0.992,0.974,0.919,0.007,0.003,0.845,0.999,SEKER
35165.000,676.072,232.883,192.385,1.211,0.564,35463.000,211.597,0.786,0.992,0.967,0.909,0.007,0.003,0.826,0.999,SEKER
35175.000,706.545,226.797,197.679,1.147,0.490,35707.000,211.628,0.774,0.985,0.885,0.933,0.006,0.003,0.871,0.999,SEKER
35176.000,680.437,235.791,190.024,1.241,0.592,35499.000,211.631,0.795,0.991,0.955,0.898,0.007,0.003,0.806,1.000,SEKER
35208.000,678.529,232.286,193.463,1.201,0.553,35535.000,211.727,0.768,0.991,0.961,0.911,0.007,0.003,0.831,0.998,SEKER
35221.000,674.683,237.281,189.130,1.255,0.604,35484.000,211.766,0.763,0.993,0.972,0.892,0.007,0.003,0.797,0.999,SEKER
35223.000,674.287,231.269,194.316,1.190,0.542,35537.000,211.772,0.767,0.991,0.974,0.916,0.007,0.003,0.839,0.998,SEKER
35237.000,676.073,233.928,192.023,1.218,0.571,35502.000,211.814,0.778,0.993,0.969,0.905,0.007,0.003,0.820,0.999,SEKER
35246.000,683.282,240.090,186.986,1.284,0.627,35599.000,211.841,0.781,0.990,0.949,0.882,0.007,0.003,0.779,1.000,SEKER
35247.000,682.573,234.991,191.235,1.229,0.581,35605.000,211.844,0.759,0.990,0.951,0.902,0.007,0.003,0.813,0.999,SEKER
35254.000,687.045,225.064,199.692,1.127,0.461,35676.000,211.865,0.770,0.988,0.939,0.941,0.006,0.003,0.886,0.999,SEKER
35259.000,677.828,234.890,191.297,1.228,0.580,35577.000,211.880,0.752,0.991,0.964,0.902,0.007,0.003,0.814,0.999,SEKER
35272.000,682.696,232.130,193.598,1.199,0.552,35619.000,211.919,0.780,0.990,0.951,0.913,0.007,0.003,0.833,0.999,SEKER
35272.000,682.862,230.081,195.421,1.177,0.528,35637.000,211.919,0.775,0.990,0.951,0.921,0.007,0.003,0.848,0.999,SEKER
35277.000,676.858,238.553,188.774,1.264,0.611,35527.000,211.934,0.788,0.993,0.968,0.888,0.007,0.003,0.789,0.997,SEKER
35283.000,681.373,223.975,200.837,1.115,0.443,35589.000,211.952,0.779,0.991,0.955,0.946,0.006,0.003,0.896,0.999,SEKER
35287.000,677.949,223.621,201.097,1.112,0.437,35627.000,211.964,0.789,0.990,0.965,0.948,0.006,0.003,0.898,0.999,SEKER
35288.000,676.973,232.621,193.388,1.203,0.556,35608.000,211.967,0.795,0.991,0.968,0.911,0.007,0.003,0.830,0.999,SEKER
35300.000,685.599,238.217,188.808,1.262,0.610,35640.000,212.003,0.767,0.990,0.944,0.890,0.007,0.003,0.792,0.999,SEKER
35302.000,679.016,235.934,190.741,1.237,0.589,35644.000,212.009,0.782,0.990,0.962,0.899,0.007,0.003,0.807,0.999,SEKER
35304.000,686.408,234.616,192.045,1.222,0.574,35737.000,212.015,0.790,0.988,0.942,0.904,0.007,0.003,0.817,0.998,SEKER
35313.000,691.229,233.157,193.117,1.207,0.560,35743.000,212.042,0.774,0.988,0.929,0.909,0.007,0.003,0.827,0.999,SEKER
35316.000,682.911,237.777,189.242,1.256,0.605,35637.000,212.051,0.761,0.991,0.952,0.892,0.007,0.003,0.795,0.999,SEKER
35321.000,682.903,232.944,193.411,1.204,0.557,35670.000,212.066,0.761,0.990,0.952,0.910,0.007,0.003,0.829,0.998,SEKER
35330.000,682.682,234.640,192.016,1.222,0.575,35655.000,212.093,0.747,0.991,0.953,0.904,0.007,0.003,0.817,0.998,SEKER
35337.000,677.215,228.983,196.633,1.165,0.512,35671.000,212.114,0.765,0.991,0.968,0.926,0.006,0.003,0.858,0.999,SEKER
35338.000,680.836,227.467,198.045,1.149,0.492,35669.000,212.117,0.788,0.991,0.958,0.933,0.006,0.003,0.870,0.999,SEKER
35339.000,677.909,228.871,196.958,1.162,0.509,35667.000,212.120,0.765,0.991,0.966,0.927,0.006,0.003,0.859,0.998,SEKER
35344.000,694.820,234.367,192.352,1.218,0.571,35807.000,212.135,0.763,0.987,0.920,0.905,0.007,0.003,0.819,0.998,SEKER
35352.000,684.112,231.523,194.654,1.189,0.541,35760.000,212.159,0.755,0.989,0.949,0.916,0.007,0.003,0.840,0.999,SEKER
35354.000,687.741,235.015,191.828,1.225,0.578,35726.000,212.165,0.754,0.990,0.939,0.903,0.007,0.003,0.815,0.998,SEKER
35354.000,681.226,237.290,189.890,1.250,0.600,35666.000,212.165,0.769,0.991,0.957,0.894,0.007,0.003,0.799,0.999,SEKER
35364.000,683.341,222.295,202.881,1.096,0.409,35761.000,212.195,0.792,0.989,0.952,0.955,0.006,0.003,0.911,0.998,SEKER
35376.000,681.424,236.606,190.513,1.242,0.593,35693.000,212.231,0.771,0.991,0.957,0.897,0.007,0.003,0.805,0.999,SEKER
35377.000,687.757,237.874,189.492,1.255,0.605,35712.000,212.234,0.782,0.991,0.940,0.892,0.007,0.003,0.796,0.999,SEKER
35384.000,679.656,235.758,191.327,1.232,0.584,35698.000,212.255,0.748,0.991,0.963,0.900,0.007,0.003,0.811,0.999,SEKER
35402.000,681.514,231.008,195.346,1.183,0.534,35696.000,212.309,0.776,0.992,0.958,0.919,0.007,0.003,0.845,0.999,SEKER
35403.000,678.413,233.987,192.879,1.213,0.566,35713.000,212.312,0.771,0.991,0.967,0.907,0.007,0.003,0.823,0.999,SEKER
35408.000,684.211,241.923,186.691,1.296,0.636,35765.000,212.327,0.735,0.990,0.950,0.878,0.007,0.003,0.770,0.998,SEKER
35410.000,704.701,228.551,197.434,1.158,0.504,35997.000,212.333,0.766,0.984,0.896,0.929,0.006,0.003,0.863,0.999,SEKER
35412.000,675.129,228.003,197.943,1.152,0.496,35693.000,212.339,0.796,0.992,0.976,0.931,0.006,0.003,0.867,0.999,SEKER
35414.000,680.978,237.138,190.368,1.246,0.596,35729.000,212.345,0.765,0.991,0.960,0.895,0.007,0.003,0.802,0.999,SEKER
35432.000,681.365,233.742,193.219,1.210,0.563,35757.000,212.399,0.791,0.991,0.959,0.909,0.007,0.003,0.826,0.999,SEKER
35437.000,685.657,228.037,198.233,1.150,0.494,35804.000,212.414,0.782,0.990,0.947,0.931,0.006,0.003,0.868,0.998,SEKER
35438.000,678.412,233.180,193.711,1.204,0.557,35726.000,212.417,0.794,0.992,0.968,0.911,0.007,0.003,0.830,0.999,SEKER
35438.000,677.413,234.430,192.614,1.217,0.570,35725.000,212.417,0.767,0.992,0.970,0.906,0.007,0.003,0.821,0.999,SEKER
35442.000,698.883,236.867,191.003,1.240,0.591,36046.000,212.429,0.730,0.983,0.912,0.897,0.007,0.003,0.804,0.997,SEKER
35442.000,681.165,228.755,197.587,1.158,0.504,35791.000,212.429,0.792,0.990,0.960,0.929,0.006,0.003,0.862,0.998,SEKER
35450.000,680.993,235.796,191.586,1.231,0.583,35744.000,212.453,0.775,0.992,0.961,0.901,0.007,0.003,0.812,0.999,SEKER
35454.000,677.189,235.532,191.853,1.228,0.580,35744.000,212.465,0.782,0.992,0.972,0.902,0.007,0.003,0.814,0.999,SEKER
35467.000,683.515,226.947,199.261,1.139,0.479,35845.000,212.504,0.767,0.989,0.954,0.936,0.006,0.003,0.877,0.999,SEKER
35473.000,687.235,241.050,187.645,1.285,0.628,35874.000,212.522,0.791,0.989,0.944,0.882,0.007,0.003,0.777,0.999,SEKER
35481.000,679.090,237.902,190.084,1.252,0.601,35754.000,212.546,0.789,0.992,0.967,0.893,0.007,0.003,0.798,0.999,SEKER
35499.000,688.485,228.520,197.998,1.154,0.499,35887.000,212.600,0.772,0.989,0.941,0.930,0.006,0.003,0.866,0.999,SEKER
35507.000,682.142,239.232,189.116,1.265,0.612,35835.000,212.624,0.782,0.991,0.959,0.889,0.007,0.003,0.790,0.999,SEKER
35510.000,676.975,227.152,199.323,1.140,0.480,35799.000,212.633,0.772,0.992,0.974,0.936,0.006,0.003,0.876,0.999,SEKER
35511.000,702.000,224.142,204.151,1.098,0.413,36641.000,212.636,0.759,0.969,0.906,0.949,0.006,0.003,0.900,0.988,SEKER
35517.000,678.829,232.996,194.233,1.200,0.552,35881.000,212.654,0.772,0.990,0.969,0.913,0.007,0.003,0.833,0.999,SEKER
35532.000,676.181,231.107,195.880,1.180,0.531,35820.000,212.699,0.792,0.992,0.977,0.920,0.007,0.003,0.847,0.999,SEKER
35534.000,684.316,231.105,196.037,1.179,0.530,35921.000,212.705,0.778,0.989,0.954,0.920,0.007,0.003,0.847,0.999,SEKER
35539.000,690.791,247.062,184.042,1.342,0.667,35853.000,212.720,0.826,0.991,0.936,0.861,0.007,0.002,0.741,0.995,SEKER
35544.000,683.350,232.235,195.029,1.191,0.543,35949.000,212.735,0.784,0.989,0.957,0.916,0.007,0.003,0.839,0.999,SEKER
35555.000,697.407,238.239,190.255,1.252,0.602,36021.000,212.768,0.756,0.987,0.919,0.893,0.007,0.003,0.798,0.999,SEKER
35565.000,682.802,227.296,199.384,1.140,0.480,35922.000,212.797,0.801,0.990,0.959,0.936,0.006,0.003,0.877,0.999,SEKER
35589.000,687.923,235.064,192.994,1.218,0.571,35977.000,212.869,0.780,0.989,0.945,0.906,0.007,0.003,0.820,0.999,SEKER
35598.000,694.499,245.398,185.349,1.324,0.655,36045.000,212.896,0.754,0.988,0.927,0.868,0.007,0.002,0.753,0.997,SEKER
35602.000,688.378,240.656,188.590,1.276,0.621,35941.000,212.908,0.781,0.991,0.944,0.885,0.007,0.003,0.783,0.999,SEKER
35605.000,694.737,245.554,184.744,1.329,0.659,35968.000,212.917,0.743,0.990,0.927,0.867,0.007,0.002,0.752,0.999,SEKER
35608.000,689.304,240.389,188.880,1.273,0.619,35997.000,212.926,0.784,0.989,0.942,0.886,0.007,0.003,0.785,0.999,SEKER
35609.000,686.971,230.169,197.141,1.168,0.516,36002.000,212.929,0.789,0.989,0.948,0.925,0.006,0.003,0.856,0.999,SEKER
35610.000,678.391,234.429,193.826,1.209,0.562,35888.000,212.932,0.757,0.992,0.972,0.908,0.007,0.003,0.825,0.998,SEKER
35615.000,692.536,233.004,195.225,1.194,0.546,36004.000,212.947,0.743,0.989,0.933,0.914,0.007,0.003,0.835,0.997,SEKER
